x-axis,1,2,3
second,Volt,Volt,Volt
+735.000E-03,+402.010E-03,-754.020E-03,+2.146357E+00
+740.000E-03,+376.884E-03,-754.020E-03,+2.472990E+00
+745.000E-03,+201.005E-03,-688.693E-03,+2.045854E+00
+750.000E-03,+376.884E-03,-673.618E-03,+2.246859E+00
+755.000E-03,+376.884E-03,-698.744E-03,+2.849874E+00
+760.000E-03,+213.568E-03,-673.618E-03,+2.849874E+00
+765.000E-03,+201.005E-03,-673.618E-03,+2.372487E+00
+770.000E-03,+201.005E-03,-663.568E-03,+2.875000E+00
+775.000E-03,+201.005E-03,-628.392E-03,+2.636306E+00
+780.000E-03,+201.005E-03,-608.291E-03,+3.050879E+00
+785.000E-03,+201.005E-03,-663.568E-03,+2.472990E+00
+790.000E-03,+201.005E-03,-733.920E-03,+2.988065E+00
+795.000E-03,+201.005E-03,-794.221E-03,+2.837312E+00
+800.000E-03,+0.0E+00,-593.216E-03,+2.636306E+00
+805.000E-03,+175.879E-03,-593.216E-03,+2.812186E+00
+810.000E-03,+201.005E-03,-512.814E-03,+2.812186E+00
+815.000E-03,+12.563E-03,-512.814E-03,+2.724246E+00
+820.000E-03,+0.0E+00,-512.814E-03,+2.749372E+00
+825.000E-03,+0.0E+00,-512.814E-03,+2.812186E+00
+830.000E-03,+0.0E+00,-512.814E-03,+2.812186E+00
+835.000E-03,+0.0E+00,-457.538E-03,+2.787060E+00
+840.000E-03,+175.879E-03,-743.970E-03,+2.648869E+00
+845.000E-03,+0.0E+00,-598.241E-03,+3.013191E+00
+850.000E-03,+0.0E+00,-643.467E-03,+2.297111E+00
+855.000E-03,+175.879E-03,-357.035E-03,+3.013191E+00
+860.000E-03,+175.879E-03,-563.065E-03,+2.548367E+00
+865.000E-03,+12.563E-03,-432.412E-03,+2.523241E+00
+870.000E-03,+0.0E+00,-643.467E-03,+2.636306E+00
+875.000E-03,+0.0E+00,-563.065E-03,+2.548367E+00
+880.000E-03,+0.0E+00,-512.814E-03,+2.988065E+00
+885.000E-03,+12.563E-03,-276.633E-03,+2.636306E+00
+890.000E-03,+175.879E-03,-341.960E-03,+2.699121E+00
+895.000E-03,+175.879E-03,-271.608E-03,+3.076005E+00
+900.000E-03,+201.005E-03,-412.312E-03,+2.523241E+00
+905.000E-03,+175.879E-03,-261.558E-03,+2.849874E+00
+910.000E-03,+12.563E-03,-261.558E-03,+3.239322E+00
+915.000E-03,+201.005E-03,-271.608E-03,+2.849874E+00
+920.000E-03,+201.005E-03,-191.206E-03,+2.749372E+00
+925.000E-03,+12.563E-03,-191.206E-03,+3.050879E+00
+930.000E-03,+0.0E+00,-191.206E-03,+3.050879E+00
+935.000E-03,+201.005E-03,-191.206E-03,+3.076005E+00
+940.000E-03,+0.0E+00,-191.206E-03,+3.390075E+00
+945.000E-03,+0.0E+00,-115.829E-03,+3.013191E+00
+950.000E-03,+201.005E-03,-412.312E-03,+2.724246E+00
+955.000E-03,+175.879E-03,-251.508E-03,+3.239322E+00
+960.000E-03,+175.879E-03,-110.804E-03,+3.214196E+00
